id,student_id,course_id,enrollment_date,completion_date
54e0aac5-dc52-4747-8e21-538fef505299,569754b8-acb2-4e27-a330-3234d1dd7e63,2c0625b9-58b3-4efb-9b42-918932b3e14e,2025-12-02,
91baebfd-aaab-45d0-ac55-58fdcfcc6c61,6e9fd800-48bd-471c-b6a3-7afec9d9067f,7a633de8-13a3-41f5-b3f2-b71a2fd33ad6,2025-12-02,
03980c86-1c72-49c8-9035-67146b367e07,6e9fd800-48bd-471c-b6a3-7afec9d9067f,4d6bb408-d52c-48e9-8390-af91ea71500f,2025-12-02,
53c3bb8f-997c-4eb6-80fb-06d740551f50,59d8d95b-b564-4b34-89bf-9321a4d5408c,4d6bb408-d52c-48e9-8390-af91ea71500f,2025-12-02,
6e2fadc9-b3da-4c81-aa2e-af83827886fe,59d8d95b-b564-4b34-89bf-9321a4d5408c,f59ac703-f594-48e7-8827-c317fd037046,2025-12-02,
3196007a-2594-4005-b844-d5db5493692c,eec6e0e0-d30e-44fb-8866-0f8190ee6433,7a633de8-13a3-41f5-b3f2-b71a2fd33ad6,2025-12-02,
2f689095-b64f-4ff1-a979-17654a17c85f,eec6e0e0-d30e-44fb-8866-0f8190ee6433,f59ac703-f594-48e7-8827-c317fd037046,2025-12-02,
d6dce972-9e7c-473e-8396-b3c40197b917,c8704661-ea4f-4259-a4fb-920b2a98e0c5,f59ac703-f594-48e7-8827-c317fd037046,2025-12-02,
23fdc407-d511-4ba4-9c88-d17b228b4d64,c8704661-ea4f-4259-a4fb-920b2a98e0c5,2c0625b9-58b3-4efb-9b42-918932b3e14e,2025-12-02,
4a2e786a-768c-408b-a912-04cffaf61c99,ab274b73-74f3-441a-a67f-d16baf3bba5c,7a633de8-13a3-41f5-b3f2-b71a2fd33ad6,2025-12-02,
3a3f3feb-44ea-4d10-b666-67ad4332e34e,ab274b73-74f3-441a-a67f-d16baf3bba5c,f59ac703-f594-48e7-8827-c317fd037046,2025-12-02,
13c8b3a9-9e08-4bb9-9eff-04adf5bd8f61,92d174ce-bac3-4614-b1a5-9f26acbe7fcc,f59ac703-f594-48e7-8827-c317fd037046,2025-12-02,
7e06d8c4-c867-4623-9579-8994c3963c1d,92d174ce-bac3-4614-b1a5-9f26acbe7fcc,4d6bb408-d52c-48e9-8390-af91ea71500f,2025-12-02,
03033f74-a451-4ddf-b0cb-4efff8970dd7,fdf17f56-88f6-4cdc-a99e-174de64cc13f,f59ac703-f594-48e7-8827-c317fd037046,2025-12-02,
96fa7ed5-ddc0-4fab-8287-9b7ca76f7338,fdf17f56-88f6-4cdc-a99e-174de64cc13f,7a633de8-13a3-41f5-b3f2-b71a2fd33ad6,2025-12-02,
e45328d5-0833-45d1-9583-b13c08a64afc,110a5e96-2ca4-4d15-9770-3ea3b9c54736,f59ac703-f594-48e7-8827-c317fd037046,2025-12-02,
fed8e334-4df3-4f4d-8ea3-9815f8bf92ac,110a5e96-2ca4-4d15-9770-3ea3b9c54736,2c0625b9-58b3-4efb-9b42-918932b3e14e,2025-12-02,
8ac06d57-a3ee-4401-9816-75ec38b97e08,a77d469c-b240-49d1-9511-2f292d31d5ff,2c0625b9-58b3-4efb-9b42-918932b3e14e,2025-12-02,
6cbd4c7e-8b96-4bbb-8afb-ff307db15954,a77d469c-b240-49d1-9511-2f292d31d5ff,7a633de8-13a3-41f5-b3f2-b71a2fd33ad6,2025-12-02,
f361e1e2-21fc-43b1-b7c7-4b0dc69b2366,63e0af7a-48db-4658-90dd-090fdb3a380e,7a633de8-13a3-41f5-b3f2-b71a2fd33ad6,2025-12-02,
dd7955fb-7049-48fd-b42b-c80eb434bfe9,63e0af7a-48db-4658-90dd-090fdb3a380e,4d6bb408-d52c-48e9-8390-af91ea71500f,2025-12-02,
aeb6e8ae-edcc-4237-8735-4d93b1b095c0,7f0b64de-9566-46e5-ad8f-45f53350347a,2c0625b9-58b3-4efb-9b42-918932b3e14e,2025-12-02,
38ad8fa6-73c6-4031-9fc5-dd8881e32a27,7f0b64de-9566-46e5-ad8f-45f53350347a,f59ac703-f594-48e7-8827-c317fd037046,2025-12-02,
207a914a-e0f0-434c-843c-61ca5a37eb46,2ff1973d-d4f4-4fda-a472-d5313ea74ffe,4d6bb408-d52c-48e9-8390-af91ea71500f,2025-12-02,
a9680be8-7661-4a66-9d25-5f266df9b1d7,2ff1973d-d4f4-4fda-a472-d5313ea74ffe,7a633de8-13a3-41f5-b3f2-b71a2fd33ad6,2025-12-02,
d5257109-9c21-462b-ae90-01541e900199,45303546-9902-4126-bfc1-9d2d7fb5c7f5,2c0625b9-58b3-4efb-9b42-918932b3e14e,2025-12-02,
5c269d18-84e2-4dc9-b11d-d7a9d8e33976,45303546-9902-4126-bfc1-9d2d7fb5c7f5,4d6bb408-d52c-48e9-8390-af91ea71500f,2025-12-02,
ed2631ef-f078-4767-bbb9-2c5314a34a08,2b6404c0-5204-430d-9a48-01ea955f1434,4d6bb408-d52c-48e9-8390-af91ea71500f,2025-12-02,
da7dc420-f881-48d9-83d3-a5184ae4b2ca,2b6404c0-5204-430d-9a48-01ea955f1434,7a633de8-13a3-41f5-b3f2-b71a2fd33ad6,2025-12-02,
aec73788-d0c8-4fe0-bcda-5cd221c08579,a4d80272-4a74-4883-83af-4193ed71a4d3,4d6bb408-d52c-48e9-8390-af91ea71500f,2025-12-02,
fcc501ba-e9dd-4668-8920-a214ee049bcc,a4d80272-4a74-4883-83af-4193ed71a4d3,2c0625b9-58b3-4efb-9b42-918932b3e14e,2025-12-02,
018b6be8-8a3a-4826-a096-6fb8512fc7d7,21683407-a094-4656-9678-8a975e72eeb1,4d6bb408-d52c-48e9-8390-af91ea71500f,2025-12-02,
b4bc9ce9-74cf-432c-ae28-86e0d7ba555a,21683407-a094-4656-9678-8a975e72eeb1,2c0625b9-58b3-4efb-9b42-918932b3e14e,2025-12-02,
a06a9498-413e-42a0-a581-f3305ee29397,845550bb-0763-4f50-b32a-70c21b73641b,7a633de8-13a3-41f5-b3f2-b71a2fd33ad6,2025-12-02,
9d974ca7-f831-4a29-951e-3bd55361c249,845550bb-0763-4f50-b32a-70c21b73641b,f59ac703-f594-48e7-8827-c317fd037046,2025-12-02,
35fb1048-d590-4503-b552-d32312f94f1b,3417364e-15a1-43be-bc92-8396c381fe7f,4d6bb408-d52c-48e9-8390-af91ea71500f,2025-12-02,
fa53fa6d-c9da-4d19-8401-30b4a43a488b,3417364e-15a1-43be-bc92-8396c381fe7f,f59ac703-f594-48e7-8827-c317fd037046,2025-12-02,
5b6982cf-da65-4378-8793-da0f5d417bb4,bd805704-abd4-4713-98ac-6c9e474e1073,4d6bb408-d52c-48e9-8390-af91ea71500f,2025-12-02,
2257b47e-b294-4230-8ee9-e7891eabc68c,bd805704-abd4-4713-98ac-6c9e474e1073,f59ac703-f594-48e7-8827-c317fd037046,2025-12-02,
2955b692-9ebf-4bf5-b98d-551e51794e30,8a4bcb07-f85f-4553-ac24-55a326b18502,2c0625b9-58b3-4efb-9b42-918932b3e14e,2025-12-02,
2b275085-31de-4ecf-b8da-4b2ef382420d,8a4bcb07-f85f-4553-ac24-55a326b18502,7a633de8-13a3-41f5-b3f2-b71a2fd33ad6,2025-12-02,
fe4677a7-94c7-40ed-a59f-73b3968f85c1,9b9ff424-0a26-4761-9de4-e8610799272a,2c0625b9-58b3-4efb-9b42-918932b3e14e,2025-12-02,
a233776f-6ce8-433e-98eb-09076cac7bde,9b9ff424-0a26-4761-9de4-e8610799272a,4d6bb408-d52c-48e9-8390-af91ea71500f,2025-12-02,
12b8d5ac-7acc-4932-b891-537cf472f62b,b44457a1-7797-4d87-b0d2-b572f810c2bd,7a633de8-13a3-41f5-b3f2-b71a2fd33ad6,2025-12-02,
2628909b-9207-4897-88ad-6835ca1efd90,b44457a1-7797-4d87-b0d2-b572f810c2bd,f59ac703-f594-48e7-8827-c317fd037046,2025-12-02,
9a9a5565-d87a-406e-806c-6db9fd507fef,69ac85c6-7831-432c-9f66-f41637994744,f59ac703-f594-48e7-8827-c317fd037046,2025-12-02,
fd457578-3828-4d42-9819-a8614cd310ac,69ac85c6-7831-432c-9f66-f41637994744,2c0625b9-58b3-4efb-9b42-918932b3e14e,2025-12-02,
20fc27b8-4e13-4218-8b0d-bac0de708a8e,4d34d01f-8214-4f4e-9e71-824bfa4d6feb,f59ac703-f594-48e7-8827-c317fd037046,2025-12-02,
8551cf38-9585-4748-8add-4720e67770c0,4d34d01f-8214-4f4e-9e71-824bfa4d6feb,4d6bb408-d52c-48e9-8390-af91ea71500f,2025-12-02,
738a86ee-e07a-4ea8-967e-58a615e135e5,eb70f822-783c-4130-884b-c363dfd420c2,2c0625b9-58b3-4efb-9b42-918932b3e14e,2025-12-02,
64bb07e2-992a-4b56-906e-483810c8f4ea,eb70f822-783c-4130-884b-c363dfd420c2,4d6bb408-d52c-48e9-8390-af91ea71500f,2025-12-02,
5a73e8c0-5837-4164-99ec-c9c2bc8ab150,5b81bad7-c488-405a-88ad-e97db3cc95f9,2c0625b9-58b3-4efb-9b42-918932b3e14e,2025-12-02,
9ee7a9d8-bfc7-470e-aead-818dd5596e69,5b81bad7-c488-405a-88ad-e97db3cc95f9,7a633de8-13a3-41f5-b3f2-b71a2fd33ad6,2025-12-02,
ac105d47-e5c4-4bd8-8748-e8b9b34f7c24,edc489eb-28c9-4db0-8d20-32c16c1f68eb,7a633de8-13a3-41f5-b3f2-b71a2fd33ad6,2025-12-02,
98c17f5c-98e7-4603-8df4-da2e71b99f40,edc489eb-28c9-4db0-8d20-32c16c1f68eb,f59ac703-f594-48e7-8827-c317fd037046,2025-12-02,
a5f10663-24a9-4090-9630-da5e9860121f,9e3c3217-dbca-4c55-97cc-0a6da122aaf2,f59ac703-f594-48e7-8827-c317fd037046,2025-12-02,
b3e9aebe-373e-4c22-a338-ff8ba642a520,9e3c3217-dbca-4c55-97cc-0a6da122aaf2,4d6bb408-d52c-48e9-8390-af91ea71500f,2025-12-02,
5bef1907-5764-48a1-b66c-4238f164f27d,29d9cb82-a3b3-4036-9cda-eefedb639c36,f59ac703-f594-48e7-8827-c317fd037046,2025-12-02,
2924ebe6-418d-4d1b-853a-02ecabbdc00f,29d9cb82-a3b3-4036-9cda-eefedb639c36,7a633de8-13a3-41f5-b3f2-b71a2fd33ad6,2025-12-02,
3c846af0-cb6e-4493-92f9-a1eec48804bb,d53eb620-7e65-4d3d-a4aa-8b07b7b5b036,7a633de8-13a3-41f5-b3f2-b71a2fd33ad6,2025-12-02,
208e4043-15b5-4c79-bc92-1b0377d27393,d53eb620-7e65-4d3d-a4aa-8b07b7b5b036,f59ac703-f594-48e7-8827-c317fd037046,2025-12-02,
8b08db78-2521-410d-8b35-e58c9d6e8200,b56499d7-d8be-4423-8ffa-cb688ab86a77,7a633de8-13a3-41f5-b3f2-b71a2fd33ad6,2025-12-02,
bbbfb683-5364-45ce-9026-b61589a5d974,b56499d7-d8be-4423-8ffa-cb688ab86a77,4d6bb408-d52c-48e9-8390-af91ea71500f,2025-12-02,
9f4b2cf2-6593-4c94-b15f-f09fff627786,4612f03b-2086-491a-897a-5ef87d5e743c,2c0625b9-58b3-4efb-9b42-918932b3e14e,2025-12-02,
81411bd0-9875-4958-ab74-9571f36d91a2,4612f03b-2086-491a-897a-5ef87d5e743c,7a633de8-13a3-41f5-b3f2-b71a2fd33ad6,2025-12-02,
1b662663-8182-46a9-8691-8d0f02efa167,fec264ce-289a-46d2-ae6a-775534c865a6,2c0625b9-58b3-4efb-9b42-918932b3e14e,2025-12-02,
ca7e5ce7-0068-46a2-9d32-2e5dbbbaa76a,fec264ce-289a-46d2-ae6a-775534c865a6,f59ac703-f594-48e7-8827-c317fd037046,2025-12-02,
030a3579-fd80-4db6-8f01-5982b3f1ecec,de4b262c-e3f7-4bc6-aa9f-234668dab835,2c0625b9-58b3-4efb-9b42-918932b3e14e,2025-12-02,
4a19f421-f428-4bed-b527-9b6a161681d9,de4b262c-e3f7-4bc6-aa9f-234668dab835,7a633de8-13a3-41f5-b3f2-b71a2fd33ad6,2025-12-02,
7f5db467-7774-44c8-b02e-7105d7c80c04,1cbc7444-026e-4910-b868-28a82f77222e,2c0625b9-58b3-4efb-9b42-918932b3e14e,2025-12-02,
2b4c4723-1bbf-4711-a09d-73dea361a707,1cbc7444-026e-4910-b868-28a82f77222e,4d6bb408-d52c-48e9-8390-af91ea71500f,2025-12-02,
55316ad5-a666-49ef-9be7-c445b779c661,797ae689-bef8-447f-89b7-9530c0d2aac5,7a633de8-13a3-41f5-b3f2-b71a2fd33ad6,2025-12-02,
7dc024f1-7145-4dc3-9f63-3f9f196844e4,797ae689-bef8-447f-89b7-9530c0d2aac5,4d6bb408-d52c-48e9-8390-af91ea71500f,2025-12-02,
7a956632-2089-4c68-ac11-16b35f693a90,b9358d37-4e5d-4cf4-9d96-3102fca69d09,7a633de8-13a3-41f5-b3f2-b71a2fd33ad6,2025-12-02,
1a9fb439-72c8-4583-9ad0-9a859ee0c0af,b9358d37-4e5d-4cf4-9d96-3102fca69d09,f59ac703-f594-48e7-8827-c317fd037046,2025-12-02,
96982ba3-f861-4a3f-927e-dd8650cb2b1b,7b1c41b3-af18-47c2-a950-c841fb1d5225,7a633de8-13a3-41f5-b3f2-b71a2fd33ad6,2025-12-02,
3261ea53-d98e-4cbc-b5a5-426aaacd3173,7b1c41b3-af18-47c2-a950-c841fb1d5225,f59ac703-f594-48e7-8827-c317fd037046,2025-12-02,
043f7c43-069e-4e9b-b7b6-e4abac42f074,c6d91a39-a900-4d1b-bb8a-f5bf8bef07cb,2c0625b9-58b3-4efb-9b42-918932b3e14e,2025-12-02,
4fa39b3d-6a7f-414f-bf1b-9e243e966032,c6d91a39-a900-4d1b-bb8a-f5bf8bef07cb,f59ac703-f594-48e7-8827-c317fd037046,2025-12-02,
f67c73d9-bf68-40f7-ba52-292e17b8afa7,64b1e9a9-b776-4f47-a3be-70bc2ea10c1d,f59ac703-f594-48e7-8827-c317fd037046,2025-12-02,
48af6518-93db-4ac8-8da0-f1f44f032b15,64b1e9a9-b776-4f47-a3be-70bc2ea10c1d,2c0625b9-58b3-4efb-9b42-918932b3e14e,2025-12-02,
b9fb21ba-2c38-4dac-9a64-9873c641212e,e8ee8fe1-16a3-44af-9eba-75c32cfd4eb9,4d6bb408-d52c-48e9-8390-af91ea71500f,2025-12-02,
61fe0206-c352-4d10-abfe-d32a628ba75a,e8ee8fe1-16a3-44af-9eba-75c32cfd4eb9,f59ac703-f594-48e7-8827-c317fd037046,2025-12-02,
71c1d6a0-3ac6-4eeb-8f0c-029d9db1331e,efa422ce-a7d0-4e9e-8510-be05dc7e3f3f,7a633de8-13a3-41f5-b3f2-b71a2fd33ad6,2025-12-02,
e79feb81-71b4-44e7-b5bd-4837c96920c8,efa422ce-a7d0-4e9e-8510-be05dc7e3f3f,2c0625b9-58b3-4efb-9b42-918932b3e14e,2025-12-02,
5c45475a-f645-4599-a512-5e87f21c6c18,79c5a94d-db1c-4235-9349-5666b50aba31,7a633de8-13a3-41f5-b3f2-b71a2fd33ad6,2025-12-02,
e4615774-4800-48a1-a246-29e6b6c02419,79c5a94d-db1c-4235-9349-5666b50aba31,4d6bb408-d52c-48e9-8390-af91ea71500f,2025-12-02,
b90b1051-0829-47ee-8ffe-030b4ba93bf2,b1ff019d-124b-4753-812e-02d03eccd2a8,7a633de8-13a3-41f5-b3f2-b71a2fd33ad6,2025-12-02,
1e20bde4-901b-485d-8a7c-7bd864d22f11,b1ff019d-124b-4753-812e-02d03eccd2a8,f59ac703-f594-48e7-8827-c317fd037046,2025-12-02,
95b9d33b-9185-46d6-a818-151518c75c79,a84f0ef2-d388-4e8a-b25c-63666675ea1a,f59ac703-f594-48e7-8827-c317fd037046,2025-12-02,
df5df95c-5b98-4715-9444-87232a539cb0,a84f0ef2-d388-4e8a-b25c-63666675ea1a,4d6bb408-d52c-48e9-8390-af91ea71500f,2025-12-02,
bbfe182e-060f-4586-8bf1-2bc8f31a99a6,0d9385d0-fb23-480b-92c6-9bf3f15dd88b,7a633de8-13a3-41f5-b3f2-b71a2fd33ad6,2025-12-02,
bc95dbdc-ee69-4f9c-94de-344fde3bad1a,0d9385d0-fb23-480b-92c6-9bf3f15dd88b,f59ac703-f594-48e7-8827-c317fd037046,2025-12-02,
b27a2796-03a5-444d-af64-4391319c03be,32c26ab6-c641-4ef2-9d1f-94138ab1c28c,f59ac703-f594-48e7-8827-c317fd037046,2025-12-02,
963ba93c-f785-4b7e-a2b3-b4af835cbe6c,32c26ab6-c641-4ef2-9d1f-94138ab1c28c,4d6bb408-d52c-48e9-8390-af91ea71500f,2025-12-02,
3e415e51-afcf-4cb7-8753-890f3a784395,cd52aaad-4e0e-4674-a9e1-b9fb1657581c,7a633de8-13a3-41f5-b3f2-b71a2fd33ad6,2025-12-02,
8fea2707-013c-4a70-8665-91575508fe25,cd52aaad-4e0e-4674-a9e1-b9fb1657581c,f59ac703-f594-48e7-8827-c317fd037046,2025-12-02,
a1598e1e-0757-4994-9e0d-ec0387ac8d4e,d40cf516-c89c-4af4-978c-cad2994c8fc9,7a633de8-13a3-41f5-b3f2-b71a2fd33ad6,2025-12-02,
78683131-9468-4be6-bdc7-b3e2fa2dfc96,d40cf516-c89c-4af4-978c-cad2994c8fc9,f59ac703-f594-48e7-8827-c317fd037046,2025-12-02,
